ticker,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,trailingPE,currentPrice,fiftyTwoWeekLow,fiftyTwoWeekHigh,Total Assets,Current Liabilities,EBIT,Operating Income,ttm_latest,percento52weekhigh,percento52weeklow
9696.HK,2024-09-01,Other Industrial Metals & Mining,Basic Materials,45560676352.0,4.135,-0.19658001,4.057613,19.72,19.32,47.05,74969069000.0,6659867000.0,36812432000.0,33895766000.0,2023-12-31,-138.59,2.03
9699.HK,2024-09-01,Integrated Freight & Logistics,Industrials,7497998848.0,2.587,0.0061000003,107.6,10.76,6.09,12.84,4199691000.0,1207114000.0,63885000.0,16478000.0,2023-12-31,-19.33,43.4
9860.HK,2024-09-01,Diagnostics & Research,Healthcare,6746287104.0,1.389,0.07122,28.125,9.0,7.16,19.18,4553538000.0,1757018000.0,435688000.0,554437000.0,2023-12-31,-113.11,20.44
9869.HK,2024-09-01,Restaurants,Consumer Cyclical,1530240640.0,0.737,0.098620005,22.375,1.79,1.59,8.22,2164984000.0,152346000.0,179764000.0,169051000.0,2023-12-31,-359.22,11.17
9878.HK,2024-09-01,Software—Application,Technology,6752033280.0,14.396,0.00456,23.275862,20.25,19.82,33.45,29110070000.0,19316777000.0,1056479000.0,936544000.0,2023-12-31,-65.19,2.12
9882.HK,2024-09-01,Specialty Industrial Machinery,Industrials,697523008.0,0.048,0.15338999,46.0,0.92,0.72,1.49,164857000.0,17049000.0,28118000.0,27015000.0,2023-12-31,-61.96,21.74
9888.HK,2024-09-01,Internet Content & Information,Communication Services,184542199808.0,53.775,0.14992,11.030584,82.95,79.3,145.0,406759000000.0,76451000000.0,28446000000.0,21856000000.0,2023-12-31,-74.8,4.4
9890.HK,2024-09-01,Electronic Gaming & Multimedia,Communication Services,5305047552.0,1.648,-0.06673,13.9,6.95,6.83,72.45,7268210000.0,4836197000.0,427724000.0,259609000.0,2023-12-31,-942.45,1.73
9896.HK,2024-09-01,Specialty Retail,Consumer Cyclical,36239511552.0,5.492,0.15829,16.700508,32.9,28.2,59.85,13447713000.0,3885595000.0,2368236000.0,2112353000.0,2023-06-30,-81.91,14.29
9898.HK,2024-09-01,Internet Content & Information,Communication Services,14015683584.0,11.968,0.18518999,5.9145126,59.5,56.55,107.3,7280358000.0,1797345000.0,622852000.0,472934000.0,2023-12-31,-80.34,4.96
9899.HK,2024-09-01,Internet Content & Information,Communication Services,11611750400.0,42.106,0.15572,15.053929,97.7,72.8,110.1,11610551000.0,3099752000.0,767996000.0,382433000.0,2023-12-31,-12.69,25.49
9900.HK,2024-09-01,Engineering & Construction,Industrials,526601984.0,0.377,0.02407,25.428572,1.78,0.65,1.95,351674000.0,81695000.0,37443000.0,30149000.0,2024-03-31,-9.55,63.48
9901.HK,2024-09-01,Education & Training Services,Consumer Defensive,73859072000.0,2.888,0.07177,33.333336,47.0,41.85,77.05,6392458000.0,2250978000.0,309238000.0,190046000.0,2023-05-31,-63.94,10.96
9906.HK,2024-09-01,Medical Care Facilities,Healthcare,1158600960.0,0.4,0.05037,25.25,2.02,2.02,2.9,968709000.0,395465000.0,59070000.0,72936000.0,2023-12-31,-43.56,0.0
9908.HK,2024-09-01,Utilities—Regulated Gas,Utilities,1096617216.0,2.499,0.08084,5.664179,7.59,6.71,8.05,2654740000.0,944484000.0,295119000.0,173507000.0,2023-12-31,-6.06,11.59
9911.HK,2024-09-01,Software—Application,Technology,2750135296.0,1.334,0.15504,5.897959,2.89,1.56,4.79,2790856000.0,696410000.0,778707000.0,550498000.0,2023-12-31,-65.74,46.02
9913.HK,2024-09-01,Engineering & Construction,Industrials,2127683968.0,0.244,0.01826,77.666664,2.33,2.19,3.5,622241000.0,141866000.0,60362000.0,57233000.0,2024-03-31,-50.21,6.01
9918.HK,2024-09-01,Electronic Components,Technology,163530000.0,2.747,0.00101,59.0,0.59,0.305,0.81,965631000.0,748322000.0,25443000.0,49857000.0,2023-12-31,-37.29,48.31
9919.HK,2024-09-01,Advertising Agencies,Communication Services,455746208.0,0.398,0.10368,7.071429,0.99,0.92,1.52,795401000.0,428772000.0,165195000.0,162009000.0,2023-12-31,-53.54,7.07
9922.HK,2024-09-01,Restaurants,Consumer Cyclical,4806514688.0,0.973,0.04919,7.6176467,2.59,2.31,13.26,6520879000.0,1402576000.0,729252000.0,739619000.0,2023-12-31,-411.97,10.81
9923.HK,2024-09-01,Software—Infrastructure,Technology,4188922624.0,1.984,0.00291,356.66666,10.7,9.52,16.32,8420361000.0,5290261000.0,125371000.0,24944000.0,2023-12-31,-52.52,11.03
9926.HK,2024-09-01,Biotechnology,Healthcare,41737502720.0,3.521,-0.39236,18.528301,49.1,26.45,60.0,9181090000.0,1204582000.0,2029512000.0,2166824000.0,2023-12-31,-22.2,46.13
9930.HK,2024-09-01,Rental & Leasing Services,Industrials,21602004992.0,0.92,0.09667,3.8857143,1.36,0.91,4.93,31236775000.0,9281519000.0,2060686000.0,2020229000.0,2023-12-31,-262.5,33.09
9933.HK,2024-09-01,Chemicals,Basic Materials,2739876864.0,0.104,0.00178,219.00002,2.19,0.46,2.47,1742362000.0,884480000.0,32421000.0,23791000.0,2023-12-31,-12.79,79.0
9936.HK,2024-09-01,Specialty Chemicals,Basic Materials,1626498048.0,0.648,0.06251,9.65625,3.09,2.7,4.82,1928229000.0,715940000.0,141226000.0,142736000.0,2023-12-31,-55.99,12.62
9956.HK,2024-09-01,Trucking,Industrials,7983148032.0,1.913,0.058530003,13.050848,7.7,3.23,7.8,5777054000.0,2156462000.0,630757000.0,630694000.0,2023-12-31,-1.3,58.05
9961.HK,2024-09-01,Travel Services,Consumer Cyclical,214030467072.0,136.873,0.2884,16.315557,370.2,251.4,452.2,219137000000.0,72411000000.0,12747000000.0,11932000000.0,2023-12-31,-22.15,32.09
9977.HK,2024-09-01,Packaged Foods,Consumer Defensive,2515892224.0,0.192,0.025840001,7.9166665,0.95,0.9,1.52,5057066177.69,1492166180.1,255108299.48,282747166.2,2023-12-31,-60.0,5.26
9979.HK,2024-09-01,Real Estate Services,Real Estate,3636985088.0,1.071,0.29248,5.2037034,2.81,2.57,7.98,6732651000.0,2420287000.0,1182817000.0,1122842000.0,2023-12-31,-183.99,8.54
9985.HK,2024-09-01,Packaged Foods,Consumer Defensive,15346427904.0,0.657,0.19232,14.42,7.21,4.65,8.0,7053546000.0,908017000.0,1300798000.0,1100517000.0,2023-12-31,-10.96,35.51
9987.HK,2024-09-01,Restaurants,Consumer Cyclical,104007196672.0,6.417,0.07606,16.524956,268.2,225.2,459.8,12031000000.0,2422000000.0,1133000000.0,1133000000.0,2023-12-31,-71.44,16.03
9988.HK,2024-09-01,Internet Retail,Consumer Cyclical,1456037822464.0,23.598,0.07383,21.32199,81.45,64.6,94.0,1764829000000.0,421507000000.0,119507000000.0,123871000000.0,2024-03-31,-15.41,20.69
9992.HK,2024-09-01,Leisure,Consumer Cyclical,54651871232.0,5.292,0.18982,36.38889,45.85,16.9,48.25,9968863000.0,1733301000.0,1448092000.0,1226965000.0,2023-12-31,-5.23,63.14
9997.HK,2024-09-01,Medical Instruments & Supplies,Healthcare,4235460608.0,2.296,0.54484004,11.58,5.79,5.44,8.2,4263818000.0,190824000.0,591028000.0,500978000.0,2023-12-31,-41.62,6.04
9998.HK,2024-09-01,Engineering & Construction,Industrials,59682000.0,0.049,0.01969,6.0,0.12,0.12,0.212,85293000.0,45638000.0,2525000.0,1326000.0,2023-06-30,-76.67,0.0
9999.HK,2024-09-01,Electronic Gaming & Multimedia,Communication Services,305094623232.0,38.181,0.2699,13.15139,127.7,116.1,185.7,185924978000.0,53842484000.0,27709144000.0,27709144000.0,2023-12-31,-45.42,9.08
